,Radius,Pad,U,G,Pin,PinColID,PinRowID,PadName,FEE,FEE_Connector,FEE_Chan,phi,x,y,PadX,PadY,PadR,PadPhi
1673,3,104,14,1,B13,1,13,ZZ.03.104,5.0,J1,47,0.2863430804053197,70.02767142148973,20.618565306147513,13.994121798901583,621.8914607492691,622.0488922888475,0.022498717804300166
1721,3,105,14,1,D13,3,13,ZZ.03.105,5.0,J1,45,0.2890701573615608,69.97118268092773,20.809459248914663,15.643070466342518,621.8531814865971,622.0499055370217,0.025150264604977126
1769,3,106,14,1,F13,5,13,ZZ.03.106,5.0,J1,43,0.29179723431780197,69.91417356859037,21.000198432896298,17.291894724885392,621.8123397061925,622.0527272137514,0.027801698718959034
1698,3,107,14,1,C14,2,14,ZZ.03.107,5.0,J1,41,0.29452431127404305,69.85664450845125,21.19078143957575,18.940513743038004,621.7634075334747,622.0518290371695,0.03045315636252687
1746,3,108,14,1,E14,4,14,ZZ.03.108,5.0,J1,39,0.29725138823028424,69.79859592835078,21.381206851597863,20.589196013124063,621.7111570516056,622.0519896237878,0.03310488121245069
1675,3,109,14,1,B15,1,15,ZZ.03.109,5.0,J1,37,0.2999784651865254,69.74002825999298,21.571473252779477,22.237325581724342,621.6554519898989,622.0530521087354,0.03575589663593669
1723,3,110,14,1,D15,3,15,ZZ.03.110,5.0,J1,35,0.3027055421427665,69.68094193894237,21.761579228120006,23.88567630347064,621.5944230572092,622.0531748237436,0.03840756825809413
1747,3,111,14,1,E15,4,15,ZZ.03.111,5.0,J1,32,0.30543261909900765,69.62133740462056,21.951523363811937,25.533634908553893,621.5276226281783,622.0518886728651,0.041058971207518107
1950,3,112,16,1,C10,2,10,ZZ.03.112,4.0,J1,61,0.3081596960552488,69.5612151003032,22.14130424725134,27.181348283791024,621.457374096183,622.0515199829093,0.04371021484524237
1974,3,113,16,1,D10,3,10,ZZ.03.113,4.0,J1,58,0.3108867730114899,69.50057547311647,22.3309204670484,28.82916418373114,621.3814074350674,622.0498165046895,0.046362033650603256
1998,3,114,16,1,E10,4,10,ZZ.03.114,4.0,J1,59,0.31361384996773106,69.4394189740339,22.52037061303788,30.476472851889465,621.3037818037217,622.0508055465394,0.04901316455714414
2022,3,115,16,1,F10,5,10,ZZ.03.115,4.0,J1,56,0.3163409269239722,69.37774605787295,22.709653276289636,32.12364687130912,621.221518367105,622.051528067124,0.05166443724970846
2042,3,116,16,1,E9,4,9,ZZ.03.116,4.0,J1,62,0.31906800388021334,69.31555718329167,22.898767049119076,33.771381879603254,621.1343417794317,622.0517476639913,0.05431701444413542
1928,3,117,16,1,B12,1,12,ZZ.03.117,4.0,J1,50,0.3217950808364545,69.25285281278524,23.087710525097638,35.41745622302782,621.0410712170576,622.0501654559224,0.056967463575203804
1976,3,118,16,1,D12,3,12,ZZ.03.118,4.0,J1,48,0.3245221577926956,69.18963341268254,23.276482299063254,37.0641868763301,620.9471804428275,622.0523730753713,0.05961902017379036
2000,3,119,16,1,E12,4,12,ZZ.03.119,4.0,J1,49,0.32724923474893675,69.12589945314272,23.465080967130792,38.71063949868323,620.8473116361798,622.0529703942171,0.06227069126289779
1929,3,120,16,1,B13,1,13,ZZ.03.120,4.0,J1,47,0.3299763117051779,69.06165140815169,23.65350512670249,40.35636067387272,620.742144334587,622.0526067785111,0.06492171783603744
2001,3,121,16,1,E13,4,13,ZZ.03.121,4.0,J1,42,0.3327033886614191,68.99688975551855,23.841753376478415,42.00244405742473,620.6329812906226,622.0526527332581,0.06757374354949874
2025,3,122,16,1,F13,5,13,ZZ.03.122,4.0,J1,43,0.33543046561766016,68.9316149768721,24.029824316466836,43.64742120853108,620.5170268982984,622.0502214844541,0.07022474230971616
1930,3,123,16,1,B14,1,14,ZZ.03.123,4.0,J1,40,0.33815754257390135,68.86582755765724,24.2177165479947,45.29293456802324,620.4012528079843,622.0523807586461,0.07287658176819206
1978,3,124,16,1,D14,3,14,ZZ.03.124,4.0,J1,38,0.3408846195301425,68.79952798713131,24.40542867371797,46.937175503065774,620.277193271518,622.0505565763908,0.07552734951744794
1931,3,125,16,1,B15,1,15,ZZ.03.125,4.0,J1,37,0.34361169648638357,68.73271675836052,24.59295929763206,48.581994279312035,620.150795879355,622.0508176973586,0.07817933379763627
1979,3,126,16,1,D15,3,15,ZZ.03.126,4.0,J1,35,0.3463387734426247,68.66539436821624,24.7803070250822,50.226160556100915,620.0235643972745,622.0545696416903,0.08083035994819879
2027,3,127,16,1,F15,5,15,ZZ.03.127,4.0,J1,33,0.3490658503988659,68.59756131737132,24.967470462773814,51.86936063558543,619.8861241413616,622.0524394902282,0.08348115611495437
2254,3,128,18,1,E10,4,10,ZZ.03.128,3.0,J1,59,0.35179292735510703,68.52921811029637,25.15444821878287,53.513449299709286,619.7459378096476,622.0520208853212,0.0861337547510385
2278,3,129,18,1,F10,5,10,ZZ.03.129,3.0,J1,56,0.35452000431134817,68.46036525525601,25.34123890256625,55.15631905966724,619.6013327079802,622.0514697560942,0.08878501638966887
2298,3,130,18,1,E9,4,9,ZZ.03.130,3.0,J1,62,0.35724708126758925,68.39100326430506,25.52784112497207,56.79883227963443,619.4525169262902,622.0510654879114,0.0914363113885179
2206,3,131,18,1,C10,2,10,ZZ.03.131,3.0,J1,61,0.35997415822383044,68.32113265328478,25.714253498250045,58.44176934081981,619.2997762367949,622.0511661034242,0.09408886232539562
2183,3,132,18,1,B11,1,11,ZZ.03.132,3.0,J1,57,0.3627012351800716,68.250753941819,25.900474636061755,60.08315721917856,619.1437719533541,622.0522454987615,0.09673942170920222
2184,3,133,18,1,B12,1,12,ZZ.03.133,3.0,J1,50,0.3654283121363127,68.17986765331027,26.086503153491016,61.72425856433896,618.9821569386904,622.0520835941239,0.09939038991446865
2232,3,134,18,1,D12,3,12,ZZ.03.134,3.0,J1,48,0.3681553890925539,68.10847431493593,26.272337667054135,63.36512248885523,618.8139378787412,622.0496993496758,0.10204204263226925
2280,3,135,18,1,F12,5,12,ZZ.03.135,3.0,J1,46,0.370882466048795,68.03657445764429,26.457976794710216,65.00627746496355,618.645900007774,622.0518995279095,0.10469413192106582
2209,3,136,18,1,C13,2,13,ZZ.03.136,3.0,J1,44,0.3736095430050361,67.96416861615054,26.643419155871452,66.64601072779445,618.4703706268141,622.0508741969568,0.10734520174068284
2257,3,137,18,1,E13,4,13,ZZ.03.137,3.0,J1,42,0.37633661996127726,67.8912573289329,26.828663371413356,68.28554942667854,618.2904112785438,622.049796189577,0.10999673254598198
2299,3,138,18,1,F9,5,9,ZZ.03.138,3.0,J1,63,0.37906369691751846,67.81784113822849,27.01370806368506,69.9252474690825,618.1119552584731,622.0546032842013,0.11264823676961332
2186,3,139,18,1,B14,1,14,ZZ.03.139,3.0,J1,40,0.38179077387375954,67.74392059002948,27.19855185651951,71.56338302543068,617.9213961258148,622.0515811250066,0.11529942461485759
2234,3,140,18,1,D14,3,14,ZZ.03.140,3.0,J1,38,0.3845178508300007,67.6694962340788,27.38319337524377,73.2012394806759,617.7279230574578,622.0500047314426,0.1179507252727028
2187,3,141,18,1,B15,1,15,ZZ.03.141,3.0,J1,37,0.3872449277862418,67.59456862386627,27.567631246689174,74.83911792121029,617.5323545274888,622.0507233815333,0.1206024610978467
2211,3,142,18,1,C15,2,15,ZZ.03.142,3.0,J1,34,0.389972004742483,67.51913831662432,27.75186409920158,76.4758510319989,617.3310526391532,622.049985406023,0.12325347804405289
2283,3,143,18,1,F15,5,15,ZZ.03.143,3.0,J1,33,0.39269908169872414,67.44320587332393,27.935890562651554,78.1129657802671,617.1296826318508,622.0535994657357,0.12590510505632596
2554,3,144,20,1,E9,4,9,ZZ.03.144,2.0,J1,62,0.3954261586549652,67.36677185867045,28.11970926844457,79.74918396174664,616.9182565198506,622.0514991301417,0.12855732573327966
2462,3,145,20,1,C10,2,10,ZZ.03.145,2.0,J1,61,0.39815323561120636,67.28983684109936,28.303318849531202,81.3843320448446,616.7050171109842,622.0518367726638,0.13120822156142217
2510,3,146,20,1,E10,4,10,ZZ.03.146,2.0,J1,59,0.40088031256744755,67.21240139277208,28.486717940417243,83.01862949513153,616.4867540225373,622.0514534413486,0.13385881847160513
2463,3,147,20,1,C11,2,11,ZZ.03.147,2.0,J1,54,0.4036073895236887,67.13446608957173,28.669905177173906,84.65326410658041,616.2640911499597,622.0511274523857,0.13651089953798948
2487,3,148,20,1,D11,3,11,ZZ.03.148,2.0,J1,55,0.4063344664799298,67.0560315110988,28.852879197447947,86.28692206730075,616.0375193604334,622.0511700652968,0.1391622815287619
2440,3,149,20,1,B12,1,12,ZZ.03.149,2.0,J1,50,0.4090615434361709,66.97709824066688,29.0356386404718,87.91968375207387,615.8052946760678,622.0498627458601,0.14181350255928254
2464,3,150,20,1,C12,2,12,ZZ.03.150,2.0,J1,51,0.4117886203924121,66.89766686529825,29.218182147073712,89.55227267000677,615.5718075228951,622.0516536087397,0.1444647334301182
2536,3,151,20,1,F12,5,12,ZZ.03.151,2.0,J1,46,0.41451569734865323,66.81773797571965,29.400508359687816,91.18480935687901,615.3329446350865,622.0524915236148,0.1471171141261758
2441,3,152,20,1,B13,1,13,ZZ.03.152,2.0,J1,47,0.41724277430489437,66.73731216635774,29.582615922364255,92.81549503115205,615.0865705295138,622.0500023017734,0.14976832836724124
2513,3,153,20,1,E13,4,13,ZZ.03.153,2.0,J1,42,0.41996985126113556,66.65639003533478,29.76450348077928,94.44616650804956,614.8387847769958,622.0504880105144,0.1524198671872848
2537,3,154,20,1,F13,5,13,ZZ.03.154,2.0,J1,43,0.42269692821737664,66.57497218446416,29.946169682245255,96.07609181934303,614.5882374700446,622.0525034559502,0.155070883768224
2466,3,155,20,1,C14,2,14,ZZ.03.155,2.0,J1,41,0.4254240051736178,66.49305921924584,30.12761317572081,97.70531290305622,614.3312258572815,622.0523958902452,0.15772237873147174
2490,3,156,20,1,D14,3,14,ZZ.03.156,2.0,J1,38,0.4281510821298589,66.410651748862,30.308832611820826,99.33370285297067,614.069665096163,622.0520381075816,0.1603737048140967
2443,3,157,20,1,B15,1,15,ZZ.03.157,2.0,J1,37,0.4308781590861001,66.32775038617237,30.489826642826483,100.9615389391068,613.8036457616895,622.0515636949194,0.16302530005022547
2491,3,158,20,1,D15,3,15,ZZ.03.158,2.0,J1,35,0.4336052360423412,66.24435574770976,30.67059392269527,102.58895828476733,613.5345025927826,622.0523131005357,0.16567704811526604
2515,3,159,20,1,E15,4,15,ZZ.03.159,2.0,J1,32,0.43633231299858233,66.16046845367545,30.851133107071057,104.2149945065488,613.2588898698443,622.0508267693194,0.16832832150565324
2694,3,160,22,1,B10,1,10,ZZ.03.160,1.0,J1,60,0.43905938995482346,66.07608912793454,31.031442853293996,105.84080462299629,612.9812877260927,622.0517141087082,0.17097977490609123
2766,3,161,22,1,E10,4,10,ZZ.03.161,1.0,J1,59,0.44178646691106466,65.99121839801137,31.211521820410592,107.46572638657992,612.6981343828032,622.0513533655906,0.17363133718767976
2810,3,162,22,1,E9,4,9,ZZ.03.162,1.0,J1,62,0.4445135438673058,65.90585689508481,31.391368669183624,109.09015871253717,612.4119110513467,622.0522578734757,0.17628297478731514
2719,3,163,22,1,C11,2,11,ZZ.03.163,1.0,J1,54,0.4472406208235469,65.82000525398358,31.570982062102125,110.71322154777565,612.1199393073364,622.0516357370215,0.17893406434599265
2743,3,164,22,1,D11,3,11,ZZ.03.164,1.0,J1,55,0.449967697779788,65.73366411318155,31.75036066339134,112.33592408822469,611.8242999114308,622.0517131259006,0.18158563565622313
2696,3,165,22,1,B12,1,12,ZZ.03.165,1.0,J1,50,0.4526947747360292,65.64683411479295,31.92950313902264,113.95773038119103,611.5241146966562,622.0515309595833,0.18423711001669668
2720,3,166,22,1,C12,2,12,ZZ.03.166,1.0,J1,51,0.45542185169227034,65.55951590456763,32.10840815672343,115.57860692912301,611.2200581709054,622.0517453477015,0.18688825500678868
2768,3,167,22,1,E12,4,12,ZZ.03.167,1.0,J1,49,0.4581489286485115,65.47171013188625,32.28707438598709,117.19912076991763,610.9115155933151,622.0518578010704,0.18954016562801576
2697,3,168,22,1,B13,1,13,ZZ.03.168,1.0,J1,47,0.46087600560475256,65.38341744975541,32.46550049808287,118.81816408387981,610.5980092950931,622.0511916807125,0.19219126036243517
2769,3,169,22,1,E13,4,13,ZZ.03.169,1.0,J1,42,0.46360308256099375,65.29463851480288,32.64368516606574,120.43681634381338,610.2811464343707,622.0515287532725,0.19484277010617934
2811,3,170,22,1,F9,5,9,ZZ.03.170,1.0,J1,63,0.4663301595172349,65.20537398727262,32.82162706478628,122.05575245293225,609.9604563652796,622.0525420221283,0.19749591298513244
2698,3,171,22,1,B14,1,14,ZZ.03.171,1.0,J1,40,0.469057236473476,65.11562453101993,32.99932487090054,123.67121532056355,609.6335815574632,622.0511821879654,0.2001455331994959
2746,3,172,22,1,D14,3,14,ZZ.03.172,1.0,J1,38,0.4717843134297172,65.02539081350652,33.17677726287985,125.28742692057683,609.3037828359938,622.0514762643288,0.20279727208645273
2699,3,173,22,1,B15,1,15,ZZ.03.173,1.0,J1,37,0.4745113903859583,64.93467350579549,33.3539829210207,126.90239903355524,608.9718182345416,622.0537712162472,0.20544774946768218
2747,3,174,22,1,D15,3,15,ZZ.03.174,1.0,J1,35,0.47723846734219943,64.84347328254638,33.530940527454526,128.51669587498475,608.6306333466408,622.0512751908451,0.2081001888352275
2795,3,175,22,1,F15,5,15,ZZ.03.175,1.0,J1,33,0.47996554429844057,64.75179082201018,33.70764876615747,130.12982578093315,608.2871289155171,622.0506432454346,0.2107515764497808
2950,3,176,24,1,B10,1,10,ZZ.03.176,0.0,J1,60,0.48269262125468176,64.6596268060242,33.884106322960264,131.7432951527894,607.942504383134,622.0533614195424,0.21340386550617624
2998,3,177,24,1,D10,3,10,ZZ.03.177,0.0,J1,58,0.48541969821092285,64.5669819200071,34.060311885557894,133.35380688975258,607.5893141482469,622.0514548484929,0.2160544206412043
3046,3,178,24,1,F10,5,10,ZZ.03.178,0.0,J1,56,0.488146775167164,64.4738568529537,34.23626414351945,134.96412727809644,607.2328754076858,622.0507058333945,0.21870580616999127
2975,3,179,24,1,C11,2,11,ZZ.03.179,0.0,J1,54,0.4908738521234051,64.38025229742992,34.41196178829782,136.57420205883744,606.8749841562352,622.052858736811,0.22135730690944472
2999,3,180,24,1,D11,3,11,ZZ.03.180,0.0,J1,55,0.4936009290796463,64.28616894956762,34.58740351323945,138.1825418808279,606.508380206271,622.0505044938725,0.2240091626300457
2952,3,181,24,1,B12,1,12,ZZ.03.181,0.0,J1,50,0.49632800603588745,64.19160750905938,34.76258801359402,139.79022156799746,606.1412030995775,622.0518178906265,0.2266601927578128
3000,3,182,24,1,D12,3,12,ZZ.03.182,0.0,J1,48,0.49905508299212853,64.09656867915338,34.937513986524195,141.39640124270292,605.7671401581475,622.0504564581303,0.22931136097250387
3024,3,183,24,1,E12,4,12,ZZ.03.183,0.0,J1,49,0.5017821599483697,64.00105316664806,35.112180131115295,143.00257964788838,605.3911533644845,622.0515946108742,0.231963231158244
2953,3,184,24,1,B13,1,13,ZZ.03.184,0.0,J1,47,0.5045092369046108,63.90506168188697,35.28658514838496,144.60654035259452,605.0086102277203,622.0502149846297,0.23461405570977784
3025,3,185,24,1,E13,4,13,ZZ.03.185,0.0,J1,42,0.507236313860852,63.8085949387534,35.46072774129282,146.2111852210511,604.6259240910474,622.0532282423246,0.23726599646051358
3067,3,186,24,1,F9,5,9,ZZ.03.186,0.0,J1,63,0.5099633908170932,63.71165365466513,35.634606614750155,147.8135417621686,604.2342789724536,622.0513700761676,0.23991774187694684
2978,3,187,24,1,C14,2,14,ZZ.03.187,0.0,J1,41,0.5126904677733343,63.61423855056908,35.80822047562948,149.41506296935967,603.840309674423,622.0514292482903,0.24256907838752928
3002,3,188,24,1,D14,3,14,ZZ.03.188,0.0,J1,38,0.5154175447295753,63.51635035093594,35.98156803277423,151.0155650270202,603.442688531621,622.0520711505599,0.2452202316192493
2955,3,189,24,1,B15,1,15,ZZ.03.189,0.0,J1,37,0.5181446216858165,63.417989783754756,36.15464799700831,152.61450284141998,603.0385956423108,622.0504274669252,0.24787147544591565
2979,3,190,24,1,C15,2,15,ZZ.03.190,0.0,J1,34,0.5208716986420577,63.3191575805276,36.3274590811457,154.21368087477458,602.6343434482203,622.0530614603664,0.2505231522525282
3027,3,191,24,1,E15,4,15,ZZ.03.191,0.0,J1,32,0.5235987755982988,63.219854476264025,36.49999999999999,155.884426329496,602.1984124624263,622.0473312733868,0.2532989278160126
142,4,0,2,1,B19,1,19,ZZ.04.000,11.0,J1,82,0.00272707695624114,73.9997248330677,0.20180344462798228,-158.67056783903885,612.8079553230881,633.0165394408166,-0.25335974433232095
166,4,1,2,1,C19,2,19,ZZ.04.001,11.0,J1,83,0.00545415391248228,73.9988993343172,0.40360538845502436,-156.9801182889178,613.2472462793265,633.0204914591467,-0.2506005964550695
190,4,2,2,1,D19,3,19,ZZ.04.002,11.0,J1,80,0.008181230868723419,73.99752350988769,0.6054043306913475,-155.35354144437724,613.6620305029489,633.0211769919803,-0.24794881927162352
214,4,3,2,1,E19,4,19,ZZ.04.003,11.0,J1,81,0.01090830782496456,73.99559737001108,0.8071987705694956,-153.72558399041964,614.0700846145867,633.019449931644,-0.24529753264042597
238,4,4,2,1,F19,5,19,ZZ.04.004,11.0,J1,78,0.013635384781205698,73.993120929012,1.0089872073554962,-152.097617265821,614.4764153677739,633.0204974731618,-0.24264689008888846
141,4,5,2,1,B18,1,18,ZZ.04.005,11.0,J1,89,0.016362461737446838,73.99009420530757,1.2107681403600217,-150.46721735211779,614.8786923537116,633.0214765774537,-0.23999406351558022
165,4,6,2,1,C18,2,18,ZZ.04.006,11.0,J1,86,0.019089538693687978,73.98651722140738,1.4125400689495498,-148.83707310400573,615.2766742805608,633.0227959907245,-0.23734325165986384
189,4,7,2,1,D18,3,18,ZZ.04.007,11.0,J1,87,0.02181661564992912,73.98239000391328,1.614301492557523,-147.20441046185343,615.6669303943202,633.0204638402984,-0.234691438291546
213,4,8,2,1,E18,4,18,ZZ.04.008,11.0,J1,84,0.02454369260617026,73.97771258351912,1.8160509106955094,-145.57205217681275,616.0567927389799,633.0222699517033,-0.23204023499357632
237,4,9,2,1,F18,5,18,ZZ.04.009,11.0,J1,85,0.027270769562411395,73.97248499501062,2.0177868229643603,-143.9377243380603,616.4415267846175,633.023083648748,-0.22938787770414984
140,4,10,2,1,B17,1,17,ZZ.04.010,11.0,J1,92,0.029997846518652536,73.96670727726509,2.2195077290653704,-142.30269807376288,616.8197182812823,633.0218185336687,-0.2267367941925384
164,4,11,2,1,C17,2,17,ZZ.04.011,11.0,J1,93,0.032724923474893676,73.96037947325107,2.421212128811434,-140.66667069066597,617.1932758641328,633.0202619309242,-0.22408580344838142
188,4,12,2,1,D17,3,17,ZZ.04.012,11.0,J1,90,0.03545200043113481,73.95350163002807,2.622898522138202,-139.0299885701601,617.5639456645268,633.0201929690376,-0.22143481117522712
212,4,13,2,1,E17,4,17,ZZ.04.013,11.0,J1,91,0.038179077387375956,73.94607379874627,2.8245654091152392,-137.39170857675518,617.9308679795856,633.0205677445592,-0.21878265781621503
236,4,14,2,1,F17,5,17,ZZ.04.014,11.0,J1,88,0.04090615434361709,73.93809603464601,3.0262112899571747,-135.75312568411098,618.2942396929748,633.0218621584248,-0.21613126174156097
252,4,15,2,1,E16,4,16,ZZ.04.015,11.0,J1,94,0.04363323129985824,73.92956839705748,3.227834665034864,-134.1132037789316,618.6517851818128,633.0216289642029,-0.2134797778379192
398,4,16,4,1,B19,1,19,ZZ.04.016,10.0,J1,82,0.046360308256099374,73.92049094940023,3.429434034886532,-132.472598687206,619.0061112099619,633.0225549838025,-0.21082831958958284
422,4,17,4,1,C19,2,19,ZZ.04.017,10.0,J1,83,0.04908738521234052,73.91086375918276,3.631007900228933,-130.8305710432176,619.353793466338,633.0211369303853,-0.2081768581552507
446,4,18,4,1,D19,3,19,ZZ.04.018,10.0,J1,80,0.051814462168581654,73.90068689800192,3.8325547619684937,-129.18828537557178,619.6994702754831,633.0221532758507,-0.2055256509954987
470,4,19,4,1,E19,4,19,ZZ.04.019,10.0,J1,81,0.05454153912482279,73.88996044154247,4.034073121212467,-127.54473496622468,620.0390909144486,633.0214322435065,-0.20287444164490023
494,4,20,4,1,F19,5,19,ZZ.04.020,10.0,J1,78,0.057268616081063935,73.87868446957647,4.235561479280078,-125.90090275658231,620.3766768141306,633.0231105179863,-0.20022344790745567
397,4,21,4,1,B18,1,18,ZZ.04.021,10.0,J1,89,0.05999569303730507,73.86685906596267,4.437018337713666,-124.25477488841442,620.7069277119854,633.0215945702188,-0.1975712053619127
421,4,22,4,1,C18,2,18,ZZ.04.022,10.0,J1,86,0.06272276999354622,73.85448431864597,4.638442198289834,-122.60902719895164,621.0348582869656,633.0223287990596,-0.19492026792795594
445,4,23,4,1,D18,3,18,ZZ.04.023,10.0,J1,87,0.06544984694978735,73.84156031965665,4.839831563030587,-120.96063632712239,621.3554250377273,633.0197783359357,-0.19226747958678755
469,4,24,4,1,E18,4,18,ZZ.04.024,10.0,J1,84,0.06817692390602849,73.82808716510979,5.041184934214472,-119.3137297289215,621.6761896424836,633.0221566977125,-0.18961693234429877
493,4,25,4,1,F18,5,18,ZZ.04.025,10.0,J1,85,0.07090400086226963,73.81406495520446,5.242500814387724,-117.66462805891159,621.9881040266645,633.0198782399546,-0.1869656152178684
396,4,26,4,1,B17,1,17,ZZ.04.026,10.0,J1,92,0.07363107781851076,73.79949379422308,5.443777706375388,-116.01521737576415,622.2994276573355,633.0214122171486,-0.1843139887903534
420,4,27,4,1,C17,2,17,ZZ.04.027,10.0,J1,93,0.07635815477475191,73.78437379053054,5.64501411329247,-114.36505367787592,622.605360181466,633.0219585681341,-0.1816627625016877
444,4,28,4,1,D17,3,17,ZZ.04.028,10.0,J1,90,0.07908523173099305,73.76870505657345,5.846208538555056,-112.71366251358813,622.9060330827272,633.0215602711227,-0.17901113078378894
468,4,29,4,1,E17,4,17,ZZ.04.029,10.0,J1,91,0.08181230868723419,73.75248770887934,6.047359485891447,-111.06179664671882,623.2034258474336,633.0223002883664,-0.1763596852197075
492,4,30,4,1,F17,5,17,ZZ.04.030,10.0,J1,88,0.08453938564347534,73.7357218680557,6.248465459353294,-109.4089381833956,623.4945903211377,633.0211844118185,-0.173708420594214
508,4,31,4,1,E16,4,16,ZZ.04.031,10.0,J1,94,0.08726646259971647,73.71840765878918,6.449524963326704,-107.75533219153715,623.7836030276021,633.022270557526,-0.17105658022968045
654,4,32,6,1,B19,1,19,ZZ.04.032,9.0,J1,82,0.08999353955595761,73.70054520984453,6.650536502543387,-106.1013454378741,624.0681917613147,633.023383037281,-0.16840534599057452
678,4,33,6,1,C19,2,19,ZZ.04.033,9.0,J1,83,0.09272061651219875,73.68213465406383,6.851498582091757,-104.44592969872194,624.3453255603541,633.0213564957306,-0.16575385635893203
702,4,34,6,1,D19,3,19,ZZ.04.034,9.0,J1,80,0.09544769346843988,73.66317612836535,7.05240970742806,-102.79029295986751,624.6196989955401,633.0210207410609,-0.16310273198404437
726,4,35,6,1,E19,4,19,ZZ.04.035,9.0,J1,81,0.09817477042468103,73.64366977374257,7.253268384387485,-101.1340611601582,624.8928707990952,633.0238528699226,-0.16045099874599006
750,4,36,6,1,F19,5,19,ZZ.04.036,9.0,J1,78,0.10090184738092217,73.62361573526317,7.454073119195273,-99.47628506058894,625.1564509603944,633.0214210173709,-0.15779927971167432
653,4,37,6,1,B18,1,18,ZZ.04.037,9.0,J1,89,0.10362892433716331,73.60301416206791,7.654822418477836,-97.8184480595594,625.4174669011848,633.0208975111922,-0.15514808984565384
677,4,38,6,1,C18,2,18,ZZ.04.038,9.0,J1,86,0.10635600129340445,73.58186520736955,7.855514789273853,-96.16006479681164,625.6764904217533,633.0227710976986,-0.1524965394233767
701,4,39,6,1,D18,3,18,ZZ.04.039,9.0,J1,87,0.10908307824964558,73.56016902845165,8.056148739045376,-94.5009050870652,625.9290206421235,633.0225587957212,-0.1498453418192626
725,4,40,6,1,E18,4,18,ZZ.04.040,9.0,J1,84,0.11181015520588672,73.53792578666751,8.256722775688937,-92.84092496251195,626.1761880793752,633.0213707810439,-0.1471941215464869
749,4,41,6,1,F18,5,18,ZZ.04.041,9.0,J1,85,0.11453723216212787,73.51513564743888,8.457235407546632,-91.1803269978399,626.4206918955956,633.0219074142614,-0.14454255020890633
652,4,42,6,1,B17,1,17,ZZ.04.042,9.0,J1,92,0.117264309118369,73.49179878025474,8.657685143417224,-89.51873860249879,626.6584810258328,633.0201074236003,-0.14189095316834807
676,4,43,6,1,C17,2,17,ZZ.04.043,9.0,J1,93,0.11999138607461014,73.46791535867007,8.858070492567226,-87.8574233928341,626.8967738055662,633.0232948739366,-0.1392396766471128
700,4,44,6,1,D17,3,17,ZZ.04.044,9.0,J1,90,0.12271846303085128,73.44348556030454,9.058389964741998,-86.19467269523282,627.1260192199849,633.0217733883592,-0.13658814501127717
724,4,45,6,1,E17,4,17,ZZ.04.045,9.0,J1,91,0.12544553998709243,73.4185095668412,9.258642070176819,-84.5314223657371,627.3521475900516,633.021546594604,-0.13393649460278406
748,4,46,6,1,F17,5,17,ZZ.04.046,9.0,J1,88,0.12817261694333357,73.3929875640251,9.458825319607971,-82.86801494858832,627.575868573812,633.023363484867,-0.13128511276246166
764,4,47,6,1,E16,4,16,ZZ.04.047,9.0,J1,94,0.1308996938995747,73.36691974166197,9.658938224283816,-81.20338541997921,627.7893124086719,633.0192813637028,-0.12863393275491855
910,4,48,8,1,B19,1,19,ZZ.04.048,8.0,J1,82,0.13362677085581584,73.34030629361673,9.858979295975866,-79.53880190201569,628.0045549699313,633.0214388715358,-0.12598245226412239
934,4,49,8,1,C19,2,19,ZZ.04.049,8.0,J1,83,0.13635384781205698,73.31314741781213,10.058947046989848,-77.87362725744276,628.2137283713781,633.0219509120508,-0.1233312612163523
958,4,50,8,1,D19,3,19,ZZ.04.050,8.0,J1,80,0.13908092476829811,73.2854433162272,10.258839990176773,-76.207352043855,628.4177622345076,633.0216776678047,-0.12067934457268677
982,4,51,8,1,E19,4,19,ZZ.04.051,8.0,J1,81,0.14180800172453925,73.25719419489579,10.458656638943992,-74.54028460504182,628.6174546669472,633.0214517225717,-0.11802700908393103
1006,4,52,8,1,F19,5,19,ZZ.04.052,8.0,J1,78,0.1445350786807804,73.22840026390503,10.65839550726626,-72.87388218362666,628.8136789362542,633.0223104455795,-0.11537636462580378
909,4,53,8,1,B18,1,18,ZZ.04.053,8.0,J1,89,0.14726215563702152,73.19906173739379,10.858055109696767,-71.20654651840934,629.0043114801965,633.0219554863437,-0.11272527471345771
933,4,54,8,1,C18,2,18,ZZ.04.054,8.0,J1,86,0.1499892325932627,73.16917883355106,11.057633961378217,-69.53851037670636,629.1921425390693,633.0231880889639,-0.11007358675737372
957,4,55,8,1,D18,3,18,ZZ.04.055,8.0,J1,87,0.15271630954950383,73.13875177461429,11.257130578053836,-67.86989431651342,629.3733711406395,633.0222451505696,-0.10742213520569949
908,4,56,8,1,B17,1,17,ZZ.04.056,8.0,J1,92,0.15544338650574496,73.10778078686785,11.456543476078437,-66.20085721799232,629.550685397991,633.0218155652119,-0.10477067959163448
932,4,57,8,1,C17,2,17,ZZ.04.057,8.0,J1,93,0.1581704634619861,73.07626610064123,11.655871172429437,-64.53144997926466,629.7219676724241,633.0197979571063,-0.10211962873759747
956,4,58,8,1,D17,3,17,ZZ.04.058,8.0,J1,90,0.16089754041822724,73.04420795030741,11.855112184717907,-62.86147758967495,629.891931859631,633.0208615729937,-0.0994678980190039
