,Radius,Pad,U,G,Pin,PinColID,PinRowID,PadName,FEE,FEE_Connector,FEE_Chan,phi,x,y,PadX,PadY,PadR,PadPhi
250,3,12,2,1,E9,4,9,ZZ.03.012,7.0,J1,62,0.05317800064670222,72.89680598099082,3.880164657560548,-91.20706289070117,437.85031387205845,447.24895268631815,-0.20536966421793543
134,3,13,2,1,B10,1,10,ZZ.03.013,7.0,J1,60,0.057268616081063935,72.88032386863624,4.17832416199251,-89.47284749126221,438.2077211056969,447.24869734281276,-0.2014106535405698
158,3,14,2,1,C10,2,10,ZZ.03.014,7.0,J1,61,0.06135923151542564,72.8626222417109,4.4764137500612255,-87.7369518688936,438.5576845351894,447.247823234626,-0.197451281575482
182,3,15,2,1,D10,3,10,ZZ.03.015,7.0,J1,58,0.06544984694978735,72.84370139641806,4.774428433800444,-86.00035085904572,438.90323265052143,447.2494918710995,-0.19349230675158058
395,3,16,4,1,B15,1,15,ZZ.03.016,6.0,J1,37,0.06954046238414906,72.82356164936235,5.0723632264972895,-84.2619294591513,439.2407964777528,447.249986077797,-0.18953278954174652
467,3,17,4,1,E15,4,15,ZZ.03.017,6.0,J1,32,0.07363107781851078,72.80220333754438,5.3702131427757225,-82.52202073446537,439.56930267764125,447.2483155503297,-0.18557381143189486
394,3,18,4,1,B14,1,14,ZZ.03.018,6.0,J1,40,0.07772169325287248,72.7796268183552,5.667973198679936,-80.78117921244369,439.89290553963275,447.2486637867722,-0.18161479464264427
442,3,19,4,1,D14,3,14,ZZ.03.019,6.0,J1,38,0.08181230868723419,72.75583246957017,5.965638411757779,-79.03910188992182,440.209292459382,447.2487012783326,-0.17765597770082014
466,3,20,4,1,E14,4,14,ZZ.03.020,6.0,J1,39,0.0859029241215959,72.73082068934279,6.263203801144113,-77.29545672386679,440.5187932138079,447.2486945813266,-0.1736964316255172
393,3,21,4,1,B13,1,13,ZZ.03.021,6.0,J1,47,0.08999353955595761,72.70459189619798,6.560664387644152,-75.55091673941736,440.82176846113236,447.24911690171797,-0.16973744018576895
441,3,22,4,1,D13,3,13,ZZ.03.022,6.0,J1,45,0.09408415499031932,72.67714652902505,6.858015193816801,-73.80456674480138,441.115980070767,447.2476069764724,-0.16577776026372534
507,3,23,4,1,F9,5,9,ZZ.03.023,6.0,J1,63,0.09817477042468103,72.64848504707038,7.155251244057924,-72.05792697734887,441.40568071522716,447.2486107389782,-0.16181910124215998
392,3,24,4,1,B12,1,12,ZZ.03.024,6.0,J1,50,0.10226538585904274,72.61860792992972,7.452367564683609,-70.30943351155373,441.6869510944096,447.2480063765416,-0.15785939208338848
440,3,25,4,1,D12,3,12,ZZ.03.025,6.0,J1,48,0.10635600129340445,72.58751567754022,7.749359184013396,-68.56039948735807,441.96289028624875,447.2490634624525,-0.15390036720769912
390,3,26,4,1,B10,1,10,ZZ.03.026,6.0,J1,60,0.11044661672776615,72.55520881017199,8.046221132453462,-66.8103101622524,442.2307806194726,447.24901438827624,-0.14994177833618116
414,3,27,4,1,C10,2,10,ZZ.03.027,6.0,J1,61,0.11453723216212787,72.52168786841943,8.342948442579786,-65.05878635225659,442.49183282141547,447.2489997700208,-0.1459823014560057
438,3,28,4,1,D10,3,10,ZZ.03.028,6.0,J1,58,0.11862784759648957,72.48695341319221,8.63953614922126,-63.30651578799852,442.7474653006251,447.25052595982976,-0.14202294878028401
462,3,29,4,1,E10,4,10,ZZ.03.029,6.0,J1,59,0.12271846303085128,72.45100602570582,8.93597928954278,-61.552630316141794,442.9931897202017,447.24902731846635,-0.1380631576584256
486,3,30,4,1,F10,5,10,ZZ.03.030,6.0,J1,56,0.126809078465213,72.41384630747191,9.232272903128287,-59.79843605132343,443.2330208944027,447.2486598810132,-0.13410447960349922
506,3,31,4,1,E9,4,9,ZZ.03.031,6.0,J1,62,0.1308996938995747,72.37547488028815,9.528412032063764,-58.043445730387674,443.46697484427096,447.2493704520843,-0.13014579763909556
651,3,32,6,1,B15,1,15,ZZ.03.032,5.0,J1,37,0.1349903093339364,72.33589238622794,9.824391721020211,-56.28670193976401,443.69044434635066,447.2464680906021,-0.12618625113554743
723,3,33,6,1,E15,4,15,ZZ.03.033,5.0,J1,32,0.13908092476829811,72.29509948762954,10.120207017336545,-54.52989851201105,443.91153292746924,447.2482072605164,-0.1222272320259543
650,3,34,6,1,B14,1,14,ZZ.03.034,5.0,J1,40,0.14317154020265982,72.25309686708505,10.415852971102492,-52.77196113603188,444.12390427127553,447.24816626488695,-0.11826808785602376
698,3,35,6,1,D14,3,14,ZZ.03.035,5.0,J1,38,0.14726215563702155,72.20988522742901,10.711324635241407,-51.01234026494929,444.32984783153177,447.24855788845105,-0.11430690472307344
673,3,36,6,1,C13,2,13,ZZ.03.036,5.0,J1,44,0.15135277107138326,72.16546529172659,11.006617065593042,-49.25450898382446,444.52819771435526,447.24861678758776,-0.11035163739893093
648,3,37,6,1,B12,1,12,ZZ.03.037,5.0,J1,50,0.15544338650574496,72.11983780326153,11.301725320996296,-47.493311020133106,444.7190654792848,447.24787511225077,-0.10639072457987653
672,3,38,6,1,C12,2,12,ZZ.03.038,5.0,J1,51,0.15953400194010667,72.07300352552366,11.596644463371884,-45.732290862328995,444.9052750383102,447.24953458268806,-0.10243132120149091
646,3,39,6,1,B10,1,10,ZZ.03.039,5.0,J1,60,0.16362461737446837,72.02496324219616,11.891369557804977,-43.97037613628526,445.0823598904929,447.24903696179905,-0.0984720245722255
670,3,40,6,1,C10,2,10,ZZ.03.040,5.0,J1,61,0.16771523280883008,71.97571775714246,12.185895672627764,-42.20785569606515,445.2513680764207,447.2474525990999,-0.09451313715579854
694,3,41,6,1,D10,3,10,ZZ.03.041,5.0,J1,58,0.1718058482431918,71.9252678943927,12.48021787950199,-40.444960567594,445.4161302694235,447.2486153578368,-0.09055430791741342
718,3,42,6,1,E10,4,10,ZZ.03.042,5.0,J1,59,0.17589646367755352,71.87361449813011,12.774331253501401,-38.681000464198206,445.5728143142985,447.24864745784936,-0.0865947511821245
742,3,43,6,1,F10,5,10,ZZ.03.043,5.0,J1,56,0.17998707911191522,71.82075843267666,13.068230873194183,-36.91641282750592,445.7202909437697,447.2464637032355,-0.08263555804393082
762,3,44,6,1,E9,4,9,ZZ.03.044,5.0,J1,62,0.18407769454627693,71.76670058247879,13.36191182072529,-35.15164334130525,445.86530716177884,447.248823542401,-0.07867641533519217
721,3,45,6,1,E13,4,13,ZZ.03.045,5.0,J1,42,0.18816830998063863,71.71144185209255,13.655369181898733,-33.38629101514967,446.0012321174661,447.24908437921493,-0.07471759430396371
745,3,46,6,1,F13,5,13,ZZ.03.046,5.0,J1,43,0.19225892541500034,71.65498316616839,13.94859804625983,-31.619950386393416,446.1297745384102,447.2489206159481,-0.07075780273457129
722,3,47,6,1,E14,4,14,ZZ.03.047,5.0,J1,39,0.19634954084936207,71.59732546943582,14.241593507177361,-29.853767089159376,446.2544568585084,447.2519286436852,-0.06679899742890412
930,3,48,8,1,C14,2,14,ZZ.03.048,4.0,J1,41,0.20044015628372377,71.53846972668748,14.534350661925666,-28.08648231924389,446.36400064288483,447.2467680811014,-0.06283997512620353
905,3,49,8,1,B13,1,13,ZZ.03.049,4.0,J1,47,0.20453077171808548,71.47841692276306,14.82686461176669,-26.319011596847947,446.473863511377,447.24892528681465,-0.0588804664824228
904,3,50,8,1,B12,1,12,ZZ.03.050,4.0,J1,50,0.20862138715244719,71.41716806253282,15.119130462031952,-24.551233269070636,446.5744948507812,447.24885970370315,-0.05492150441151281
928,3,51,8,1,C12,2,12,ZZ.03.051,4.0,J1,51,0.2127120025868089,71.35472417088074,15.411143322204456,-22.782778791163253,446.668785369534,447.24943692859125,-0.05096181559793929
902,3,52,8,1,B10,1,10,ZZ.03.052,4.0,J1,60,0.2168026180211706,71.29108629268744,15.702898306000508,-21.014173989999357,446.755061899983,447.24901435524663,-0.047002705247216496
926,3,53,8,1,C10,2,10,ZZ.03.053,4.0,J1,61,0.2208932334555323,71.22625549281258,15.994390531451494,-19.24578874705013,446.83294612816314,447.2472270792408,-0.04304494736353887
950,3,54,8,1,D10,3,10,ZZ.03.054,4.0,J1,58,0.22498384888989403,71.16023285607717,16.28561512098556,-17.476144326977565,446.90500051277843,447.2465708128614,-0.039084915964767056
974,3,55,8,1,E10,4,10,ZZ.03.055,4.0,J1,59,0.22907446432425574,71.09301948724536,16.576567201509242,-15.70692450609064,446.9747905702581,447.2506801367284,-0.03512606160550903
998,3,56,8,1,F10,5,10,ZZ.03.056,4.0,J1,56,0.23316507975861744,71.02461651100589,16.867241904488992,-13.93730782884317,447.0309151671382,447.2481276256895,-0.031167407286060125
1018,3,57,8,1,E9,4,9,ZZ.03.057,4.0,J1,62,0.23725569519297915,70.9550250719534,17.157634366032646,-12.167165649925332,447.083779137202,447.2493102147337,-0.027207793626914514
977,3,58,8,1,E13,4,13,ZZ.03.058,4.0,J1,42,0.24134631062734085,70.88424633456917,17.447739726970834,-10.396619539878808,447.1277379830183,447.2485928112772,-0.02324782293581122
1019,3,59,8,1,F9,5,9,ZZ.03.059,4.0,J1,63,0.24543692606170256,70.81228148320172,17.73755313293826,-8.626358224526019,447.1664005891385,447.24959907423477,-0.019288766677651125
954,3,60,8,1,D14,3,14,ZZ.03.060,4.0,J1,38,0.2495275414960643,70.73913172204688,18.027069734454948,-6.855801748646922,447.19647119560136,447.2490199736776,-0.015329424903683775
907,3,61,8,1,B15,1,15,ZZ.03.061,4.0,J1,37,0.253618156930426,70.66479827512775,18.316284687007382,-5.085078138188234,447.21937487201586,447.24828370893516,-0.011369943469513547
955,3,62,8,1,D15,3,15,ZZ.03.062,4.0,J1,35,0.2577087723647877,70.5892823862742,18.60519315112956,-3.314735269918519,447.23669610677405,447.2489796683863,-0.007411454842861551
1003,3,63,8,1,F15,5,15,ZZ.03.063,4.0,J1,33,0.2617993877991494,70.51258531910199,18.893790292484013,-1.5440175623673846,447.24547128715005,447.24813647135284,-0.003452268446611202
1184,3,64,10,1,C12,2,12,ZZ.03.064,3.0,J1,51,0.26589000323351114,70.43470835699166,19.18207128194265,0.22670840208902338,447.2481871931475,447.24824465195644,0.0005068961466220958
1158,3,65,10,1,B10,1,10,ZZ.03.065,3.0,J1,60,0.2699806186678728,70.3556528030671,19.47003129566758,1.9974135107925468,447.2437087057746,447.2481689595038,0.004466021974573004
1182,3,66,10,1,C10,2,10,ZZ.03.066,3.0,J1,61,0.27407123410223455,70.27541998017371,19.757665515191853,3.7684636484223026,447.23259971076834,447.24847631078836,0.00842598340770776
1206,3,67,10,1,D10,3,10,ZZ.03.067,3.0,J1,58,0.27816184953659623,70.19401123085622,20.044969127500057,5.538454476925059,447.2153463613723,447.2496400212248,0.012383679141577232
1230,3,68,10,1,E10,4,10,ZZ.03.068,3.0,J1,59,0.28225246497095796,70.1114279173363,20.331937325108875,7.309472583643373,447.1888678853804,447.24860195428136,0.016343925915771888
1254,3,69,10,1,F10,5,10,ZZ.03.069,3.0,J1,56,0.28634308040531964,70.02767142148973,20.61856530614751,9.079714370862122,447.1565584946839,447.2487328298048,0.02030265824713605
1274,3,70,10,1,E9,4,9,ZZ.03.070,3.0,J1,62,0.29043369583968137,69.94274314482328,20.90484827443806,10.849965759698378,447.1168540355787,447.2484800641134,0.024261748796946817
1256,3,71,10,1,F12,5,12,ZZ.03.071,3.0,J1,46,0.2945243112740431,69.85664450845124,21.19078143957575,12.620563898761993,447.07178259242806,447.2498825304418,0.028221895355460082
1161,3,72,10,1,B13,1,13,ZZ.03.072,3.0,J1,47,0.2986149267084048,69.7693769530717,21.476360017009103,14.390265435064116,447.01798736637767,447.2495508867265,0.032180578922120055
1209,3,73,10,1,D13,3,13,ZZ.03.073,3.0,J1,45,0.3027055421427665,69.68094193894237,21.761579228120006,16.160153105630066,446.9550773910698,447.24712604337054,0.036140358574193066
1257,3,74,10,1,F13,5,13,ZZ.03.074,3.0,J1,43,0.3067961575771282,69.59134094585615,22.046434300303645,17.930431379237945,446.8896805232774,447.24924474798445,0.0401012146319245
1186,3,75,10,1,C14,2,14,ZZ.03.075,3.0,J1,41,0.3108867730114899,69.50057547311647,22.3309204670484,19.698599943366943,446.8149577352171,447.2489701448765,0.04405817699543587
1234,3,76,10,1,E14,4,14,ZZ.03.076,3.0,J1,39,0.31497738844585166,69.40864703951208,22.615032968015576,21.467350403194132,446.734207999949,447.2497062387802,0.048017028598765964
1163,3,77,10,1,B15,1,15,ZZ.03.077,3.0,J1,37,0.31906800388021334,69.31555718329167,22.898767049119076,23.235801973836388,446.64553283257726,447.2495215119455,0.05197605836359026
1211,3,78,10,1,D15,3,15,ZZ.03.078,3.0,J1,35,0.32315861931457507,69.2213074621382,23.18211796260494,25.00374636571998,446.5488390146554,447.2483124145444,0.05593489944999849
1259,3,79,10,1,F15,5,15,ZZ.03.079,3.0,J1,33,0.32724923474893675,69.12589945314272,23.465080967130792,26.77213206366671,446.44625070128086,447.24825524585935,0.05989547373713939
1438,3,80,12,1,C10,2,10,ZZ.03.080,2.0,J1,61,0.3313398501832985,69.02933475277806,23.747651327845194,28.538932040042933,446.3362245553922,447.24768975630013,0.06385350984528157
1462,3,81,12,1,D10,3,10,ZZ.03.081,2.0,J1,58,0.33543046561766016,68.9316149768721,24.029824316466836,30.30606613000509,446.2205670938681,447.2485350918989,0.06781309244352321
1486,3,82,12,1,E10,4,10,ZZ.03.082,2.0,J1,59,0.3395210810520219,68.83274176058076,24.31159521136371,32.07259060878522,446.0973199203643,447.2487785433188,0.07177245540007805
1510,3,83,12,1,F10,5,10,ZZ.03.083,2.0,J1,56,0.3436116964863836,68.73271675836052,24.592959297632063,33.8385963807297,445.9683252814597,447.25026300648256,0.0757315678077118
1530,3,84,12,1,E9,4,9,ZZ.03.084,2.0,J1,62,0.3477023119207453,68.6315416439409,24.87391186717532,35.60395323881778,445.83122224827383,447.2506234960681,0.07969058880359495
1416,3,85,12,1,B12,1,12,ZZ.03.085,2.0,J1,50,0.35179292735510703,68.52921811029637,25.15444821878287,37.36849341517801,445.6846224651858,447.2484622690786,0.08364949585759417
1464,3,86,12,1,D12,3,12,ZZ.03.086,2.0,J1,48,0.3558835427894687,68.42574786961798,25.43456365820872,39.132954793953495,445.53551315480763,447.2508039489961,0.08760869456122562
1512,3,87,12,1,F12,5,12,ZZ.03.087,2.0,J1,46,0.35997415822383044,68.32113265328478,25.714253498250045,40.89679441844905,445.378375861737,447.2521050581468,0.09156804671308967
1417,3,88,12,1,B13,1,13,ZZ.03.088,2.0,J1,47,0.3640647736581921,68.21537421183484,25.993513058825616,42.65950931920375,445.2107189870878,447.2498384978522,0.09552705391579205
1489,3,89,12,1,E13,4,13,ZZ.03.089,2.0,J1,42,0.36815538909255385,68.10847431493595,26.27233766705413,44.421872908704664,445.03645740239836,447.2479750764601,0.09948672431370922
1513,3,90,12,1,F13,5,13,ZZ.03.090,2.0,J1,43,0.3722460045269156,68.00043475135594,26.55072265733239,46.18340086526285,444.85998592193073,447.25083967494345,0.10344501745916679
1442,3,91,12,1,C14,2,14,ZZ.03.091,2.0,J1,41,0.37633661996127726,67.8912573289329,26.828663371413356,47.9435845647961,444.6730375738715,447.2501510856039,0.10740272069199017
1490,3,92,12,1,E14,4,14,ZZ.03.092,2.0,J1,39,0.380427235395639,67.78094387454473,27.10615515848414,49.70532195022463,444.47836640859987,447.248965605772,0.11136574540574348
1419,3,93,12,1,B15,1,15,ZZ.03.093,2.0,J1,37,0.3845178508300007,67.6694962340788,27.38319337524377,51.46355779920185,444.2767797600519,447.247531927582,0.11532273111535524
1443,3,94,12,1,C15,2,15,ZZ.03.094,2.0,J1,34,0.3886084662643624,67.55691627240087,27.65977338598094,53.22241336252686,444.07087256449887,447.24888501183216,0.11928220554944308
1515,3,95,12,1,F15,5,15,ZZ.03.095,2.0,J1,33,0.39269908169872414,67.44320587332393,27.935890562651554,54.980434325585584,443.85646756070014,447.24871375342474,0.1232420777207264
1766,3,96,14,1,F10,5,10,ZZ.03.096,1.0,J1,56,0.3967896971330858,67.32836693957678,28.211540284956143,56.73683746294918,443.63494924559785,447.2482944824287,0.12720032041563395
1786,3,97,14,1,E9,4,9,ZZ.03.097,1.0,J1,62,0.40088031256744755,67.21240139277208,28.486717940417243,58.493136802309515,443.40815002784285,447.2496333861971,0.1311598226474613
1718,3,98,14,1,D10,3,10,ZZ.03.098,1.0,J1,58,0.4049709280018092,67.09531117337421,28.761418924456507,60.24729961397737,443.1699046131089,447.2463543345752,0.1351179531092993
1671,3,99,14,1,B11,1,11,ZZ.03.099,1.0,J1,57,0.40906154343617096,66.97709824066688,29.035638640471802,62.002244725170634,442.93115089347503,447.2496872919849,0.1390779693964596
1695,3,100,14,1,C11,2,11,ZZ.03.100,1.0,J1,54,0.41315215887053264,66.8577645727202,29.309372499914097,63.7554063066431,442.68199989645717,447.24948839059846,0.1430372314136329
1672,3,101,14,1,B12,1,12,ZZ.03.101,1.0,J1,50,0.41724277430489437,66.73731216635774,29.582615922364255,65.5075338013579,442.42509419679146,447.2484778730676,0.14699668727280177
1720,3,102,14,1,D12,3,12,ZZ.03.102,1.0,J1,48,0.4213333897392561,66.61574303712302,29.855364335609682,67.25853681100942,442.1637859715813,447.2499574048949,0.1509550936290652
1744,3,103,14,1,E12,4,12,ZZ.03.103,1.0,J1,49,0.4254240051736178,66.49305921924584,30.12761317572081,69.00869047337464,441.8943203971118,447.2502540637348,0.15491434963429834
1673,3,104,14,1,B13,1,13,ZZ.03.104,1.0,J1,47,0.4295146206079795,66.36926276560813,30.39935788712751,70.75762318254297,441.6164952173364,447.2491141259941,0.15887379984164923
1745,3,105,14,1,E13,4,13,ZZ.03.105,1.0,J1,42,0.4336052360423412,66.24435574770976,30.67059392269527,72.5055383365874,441.3327842946654,447.24901294777607,0.16283309652159003
1787,3,106,14,1,F9,5,9,ZZ.03.106,1.0,J1,63,0.4376958514767029,66.11834025563375,30.941316743801337,74.25161754904786,441.0396307121588,447.2463063764389,0.166791790067937
1674,3,107,14,1,B14,1,14,ZZ.03.107,1.0,J1,40,0.4417864669110646,65.99121839801137,31.21152182041059,75.99759015551594,440.74418099348344,447.24832787732396,0.1707511069615546
1722,3,108,14,1,D14,3,14,ZZ.03.108,1.0,J1,38,0.44587708234542633,65.86299230198678,31.48120463115142,77.74223857048715,440.44027498627423,447.24880266797294,0.17471069685180352
1675,3,109,14,1,B15,1,15,ZZ.03.109,1.0,J1,37,0.44996769777978807,65.73366411318155,31.750360663391344,79.48538154115681,440.1297383791615,447.2494969079925,0.1786695386007541
1699,3,110,14,1,C15,2,15,ZZ.03.110,1.0,J1,34,0.45405831321414974,65.60323599565862,32.018985413312514,81.22720289970077,439.81172903067414,447.2496120555727,0.182628434640451
1771,3,111,14,1,F15,5,15,ZZ.03.111,1.0,J1,33,0.4581489286485115,65.47171013188625,32.28707438598709,82.96795118621928,439.48578608214535,447.2487418565648,0.1865881996055818
1926,3,112,16,1,B10,1,10,ZZ.03.112,0.0,J1,60,0.46223954408287315,65.33908872270132,32.554623095452456,84.70740151186608,439.1543384447542,447.2492334769756,0.190547399395059
1974,3,113,16,1,D10,3,10,ZZ.03.113,0.0,J1,58,0.4663301595172349,65.20537398727262,32.82162706478628,86.44513394985329,438.8157649280113,447.2494122220439,0.19450583934928434
2022,3,114,16,1,F10,5,10,ZZ.03.114,0.0,J1,56,0.47042077495159657,65.07056816306373,33.08808182618142,88.18184880778774,438.46927334447685,447.24863568980635,0.19846547415605809
1951,3,115,16,1,C11,2,11,ZZ.03.115,0.0,J1,54,0.4745113903859583,64.93467350579549,33.3539829210207,89.91692497553433,438.1162716555831,447.2481647658764,0.20242439790292177
1975,3,116,16,1,D11,3,11,ZZ.03.116,0.0,J1,55,0.47860200582032003,64.79769228940833,33.61932589995152,91.65088378060337,437.7576874788876,447.2490105574624,0.20638338044914203
1928,3,117,16,1,B12,1,12,ZZ.03.117,0.0,J1,50,0.4826926212546817,64.6596268060242,33.88410632296026,93.38414126026046,437.39134983150245,447.24913722257764,0.21034437209220133
1952,3,118,16,1,C12,2,12,ZZ.03.118,0.0,J1,51,0.48678323668904344,64.5204793659082,34.14831975944664,95.11393717807462,437.01672303797204,447.2474452250815,0.21430167823147608
2024,3,119,16,1,F12,5,12,ZZ.03.119,0.0,J1,46,0.4908738521234051,64.38025229742992,34.41196178829782,96.84383103963212,436.6389453938633,447.249702342101,0.21826069158035152
1953,3,120,16,1,C13,2,13,ZZ.03.120,0.0,J1,44,0.49496446755776685,64.2389479470245,34.675027997962395,98.57183041836868,436.25039327242166,447.2480423460456,0.22222078066485032
1977,3,121,16,1,D13,3,13,ZZ.03.121,0.0,J1,45,0.4990550829921286,64.09656867915338,34.937513986524195,100.29816518826664,435.8571739363933,447.2484745775576,0.22617955016439087
2043,3,122,16,1,F9,5,9,ZZ.03.122,0.0,J1,63,0.5031456984264903,63.95311687626468,35.199415361775955,102.022985827554,435.4571926343948,447.24898686771525,0.23013840263039
1954,3,123,16,1,C14,2,14,ZZ.03.123,0.0,J1,41,0.507236313860852,63.8085949387534,35.46072774129282,103.74643647742883,435.0496833145942,447.24886811918697,0.23409810877973536
1978,3,124,16,1,D14,3,14,ZZ.03.124,0.0,J1,38,0.5113269292952137,63.663005284921184,35.721446752505656,105.46818076878367,434.6357363180806,447.2491033411212,0.23805744163030612
1931,3,125,16,1,B15,1,15,ZZ.03.125,0.0,J1,37,0.5154175447295753,63.51635035093594,35.98156803277423,107.18721756508235,434.2129587918455,447.2471276510484,0.24201556289755402
1955,3,126,16,1,C15,2,15,ZZ.03.126,0.0,J1,34,0.5195081601639371,63.36863259079097,36.24108722946021,108.90618444459182,433.7856208773166,447.24771870876936,0.24597598837280107
2027,3,127,16,1,F15,5,15,ZZ.03.127,0.0,J1,33,0.5235987755982988,63.219854476264025,36.49999999999999,110.83110465753725,433.29111673765175,447.241238710577,0.2504196755870333
142,4,0,2,1,B19,1,19,ZZ.04.000,7.0,J1,82,0.0040906154343617095,73.99938087488195,0.3027046979413744,-114.65356182562483,442.84576904683286,457.4470618574167,-0.2533391109283091
166,4,1,2,1,C19,2,19,ZZ.04.001,7.0,J1,83,0.008181230868723419,73.99752350988769,0.6054043306913475,-112.69797311715334,443.3562108724569,457.4555310233959,-0.2489209531038084
190,4,2,2,1,D19,3,19,ZZ.04.002,7.0,J1,80,0.01227184630308513,73.9944279360967,0.9080938331432745,-110.94187411413718,443.79947980923413,457.4560937520713,-0.24496170608434
214,4,3,2,1,E19,4,19,ZZ.04.003,7.0,J1,81,0.016362461737446838,73.99009420530757,1.2107681403600217,-109.18395279602463,444.23517876450796,457.45604116690697,-0.24100261202639425
238,4,4,2,1,F19,5,19,ZZ.04.004,7.0,J1,78,0.020453077171808547,73.98452239003711,1.5134221876587193,-107.4236417901439,444.66199240423225,457.45396085765685,-0.23704306250236284
141,4,5,2,1,B18,1,18,ZZ.04.005,7.0,J1,89,0.02454369260617026,73.97771258351912,1.8160509106955094,-105.66278310713349,445.08420797183044,457.45445228990474,-0.23308469585751748
165,4,6,2,1,C18,2,18,ZZ.04.006,7.0,J1,86,0.028634308040531967,73.96966489970283,2.1186492455502863,-103.8992898079943,445.4987690698507,457.45405852976944,-0.22912459141364727
189,4,7,2,1,D18,3,18,ZZ.04.007,7.0,J1,87,0.032724923474893676,73.96037947325107,2.421212128811434,-102.13516547780159,445.9071501063636,457.4546737581298,-0.2251662138966313
213,4,8,2,1,E18,4,18,ZZ.04.008,7.0,J1,84,0.03681553890925539,73.94985645953787,2.7237344976605535,-100.36910474576842,446.3094216070857,457.4560711180019,-0.22120670951170718
237,4,9,2,1,F18,5,18,ZZ.04.009,7.0,J1,85,0.04090615434361709,73.93809603464601,3.0262112899571747,-98.60190376596098,446.70242729620287,457.4553464313115,-0.21724922322892573
140,4,10,2,1,B17,1,17,ZZ.04.010,7.0,J1,92,0.044996769777978805,73.92509839536399,3.3286374443234683,-96.83165762899883,447.08878230224985,457.4546416637263,-0.21328835796628834
164,4,11,2,1,C17,2,17,ZZ.04.011,7.0,J1,93,0.04908738521234052,73.91086375918276,3.631007900228933,-95.06098028418583,447.4689482508834,457.4549700477,-0.20932943201456644
188,4,12,2,1,D17,3,17,ZZ.04.012,7.0,J1,90,0.05317800064670222,73.89539236429206,3.933317598075076,-93.28865058952337,447.8424026340115,457.45556060214005,-0.20537002961594153
212,4,13,2,1,E17,4,17,ZZ.04.013,7.0,J1,91,0.057268616081063935,73.87868446957647,4.235561479280078,-91.51453753249072,448.2077261923957,457.4549993150618,-0.20141043559970168
236,4,14,2,1,F17,5,17,ZZ.04.014,7.0,J1,88,0.06135923151542564,73.86074035461104,4.537734486363434,-89.73941705921558,448.5657739450645,457.45427807493786,-0.19745185460087203
252,4,15,2,1,E16,4,16,ZZ.04.015,7.0,J1,94,0.06544984694978735,73.84156031965665,4.839831563030587,-87.9626676108966,448.918045793515,457.4547439171371,-0.19349225651504898
398,4,16,4,1,B19,1,19,ZZ.04.016,6.0,J1,82,0.06954046238414906,73.82114468565499,5.141847654257527,-86.18488868997069,449.2625798572062,457.4545886735155,-0.1895337051972512
422,4,17,4,1,C19,2,19,ZZ.04.017,6.0,J1,83,0.07363107781851078,73.79949379422308,5.443777706375389,-84.40538765993078,449.60047469225276,457.45475875710616,-0.18557419121049007
446,4,18,4,1,D19,3,19,ZZ.04.018,6.0,J1,80,0.07772169325287248,73.77660800764772,5.745616667155003,-82.62481643013963,449.93150165142856,457.45515241215037,-0.18161515291373106
470,4,19,4,1,E19,4,19,ZZ.04.019,6.0,J1,81,0.08181230868723419,73.75248770887934,6.047359485891447,-80.84294755033056,450.25501230147677,457.4550888024184,-0.17765629514424927
494,4,20,4,1,F19,5,19,ZZ.04.020,6.0,J1,78,0.0859029241215959,73.72713330152557,6.349001113488552,-79.0593876478672,450.5705725836222,457.45407163297705,-0.17369686098283127
397,4,21,4,1,B18,1,18,ZZ.04.021,6.0,J1,89,0.08999353955595761,73.70054520984453,6.650536502543387,-77.27510455720744,450.8807123136804,457.4547611740632,-0.16973791474731514
421,4,22,4,1,C18,2,18,ZZ.04.022,6.0,J1,86,0.09408415499031932,73.67272387873771,6.951960607430729,-75.4892296400724,451.1831251801572,457.45473681992297,-0.16577839781908493
445,4,23,4,1,D18,3,18,ZZ.04.023,6.0,J1,87,0.09817477042468103,73.64366977374257,7.253268384387485,-73.70250244597622,451.47878884210246,457.45508592771256,-0.16181948084057898
469,4,24,4,1,E18,4,18,ZZ.04.024,6.0,J1,84,0.10226538585904274,73.61338338102465,7.554454791597083,-71.91432923690225,451.7663637965786,457.4543892100897,-0.15786028996470985
396,4,25,4,1,B17,1,17,ZZ.04.025,6.0,J1,92,0.10635600129340445,73.58186520736955,7.855514789273853,-70.12510659742016,452.0477482740103,457.4545849534165,-0.15390095658540393
420,4,26,4,1,C17,2,17,ZZ.04.026,6.0,J1,93,0.11044661672776615,73.54911578017435,8.156443339747346,-68.33479699526903,452.32147655643394,457.4542191679701,-0.14994183931934219
444,4,27,4,1,D17,3,17,ZZ.04.027,6.0,J1,90,0.11453723216212787,73.51513564743888,8.457235407546632,-66.54369222875953,452.5902627881255,457.4560185920176,-0.1459826295412012
468,4,28,4,1,E17,4,17,ZZ.04.028,6.0,J1,91,0.11862784759648957,73.47992537775649,8.757885959484566,-64.75095262475499,452.8486108823274,457.45442422591873,-0.1420232049721371
492,4,29,4,1,F17,5,17,ZZ.04.029,6.0,J1,88,0.12271846303085128,73.44348556030454,9.058389964741998,-62.957034812988454,453.100411683035,457.4533542338275,-0.13806323356776323
508,4,30,4,1,E16,4,16,ZZ.04.030,6.0,J1,94,0.126809078465213,73.40581680483454,9.358742394951962,-61.163106456811136,453.34710499632155,457.4543946668269,-0.13410477567479673
