,Radius,Pad,U,G,Pin,PinColID,PinRowID,PadName,FEE,FEE_Connector,FEE_Chan,phi,x,y,PadX,PadY,PadR,PadPhi
248,-4,0,2,1,E2,4,2,DC.00.000,5.0,J1,30,0.005570199740407434,65.99897610751749,0.367631281769711,-49.22733690904482,227.58483799773603,232.84799588060096,-0.213021481369908
224,-4,1,2,1,F3,5,3,DC.00.001,5.0,J1,24,0.011140399480814868,65.99590446183831,0.7352511570271268,-35.54963232702132,230.1180905092249,232.8478300053454,-0.1532726607002415
201,-4,2,2,1,E4,4,4,DC.00.002,5.0,J1,20,0.016710599221222304,65.99078515826656,1.1028482196138631,-21.745095862865874,231.83030949243408,232.84789368478943,-0.09352383464610582
200,-4,3,2,1,E3,4,3,DC.00.003,5.0,J1,27,0.022280798961629735,65.9836183556391,1.470411064079344,-7.862994338234115,232.71508674071407,232.84788656266815,-0.03377522392734704
229,-4,4,2,1,F8,5,8,DC.00.004,5.0,J1,1,0.02785099870203717,65.97440427632063,1.8379282860346822,6.0474015819728,232.76925367536774,232.84779690278657,0.025974399223140033
228,-4,5,2,1,F7,5,7,DC.00.005,5.0,J1,4,0.03342119844244461,65.9631432061968,2.2053884825065215,19.936100740073428,231.99276696347093,232.8477872690348,0.08572354821062828
227,-4,6,2,1,F6,5,6,DC.00.006,5.0,J1,11,0.03899139818285204,65.94983549466535,2.5727802522908383,33.75354441683778,230.3884767293693,232.84791596743696,0.1454721569797249
226,-4,7,2,1,F5,5,5,DC.00.007,5.0,J1,14,0.04456159792325947,65.93448155462524,2.940092196306685,47.45056413403794,227.96151349998533,232.847606115765,0.20522125272219932
249,-3,0,2,1,F2,5,2,DC.01.000,5.0,J1,31,0.005570199740407434,66.99896059399502,0.3732014527056157,-54.00567102669736,249.6756118125532,255.44964990584077,-0.21302158948692168
225,-3,1,2,1,F4,5,4,DC.01.001,5.0,J1,21,0.011140399480814868,66.9958424082298,0.7463913260729924,-39.00029464215355,252.45471189916958,255.44941679766563,-0.15327267995198562
177,-3,2,2,1,D4,3,4,DC.01.002,5.0,J1,23,0.016710599221222304,66.99064553945243,1.119558041123164,-23.855814572588415,254.33335568947064,255.44971267392046,-0.09352379555736413
176,-3,3,2,1,D3,3,3,DC.01.003,5.0,J1,26,0.022280798961629735,66.98337014890636,1.4926900195956976,-8.626142921820955,255.30407816819454,255.44976545500933,-0.03377487216969268
205,-3,4,2,1,E8,4,8,DC.01.004,5.0,J1,0,0.02785099870203717,66.9740164623255,1.865775684307935,6.63426540946164,255.36373617588958,255.4498996500733,0.02597382670225807
204,-3,5,2,1,E7,4,7,DC.01.005,5.0,J1,7,0.03342119844244461,66.96258476992706,2.238803459514196,21.871118777116425,254.51181285105199,255.4498164362066,0.08572301394106904
203,-3,6,2,1,E6,4,6,DC.01.006,5.0,J1,10,0.03899139818285204,66.9490754264027,2.6117617712649417,37.02984778794046,252.7514510249113,255.44961464522936,0.1454720375598054
202,-3,7,2,1,E5,4,5,DC.01.007,5.0,J1,17,0.04456159792325947,66.93348885090744,2.984639047765877,52.056437888999085,250.0892690852384,255.44963346475956,0.2052210420094642
